,product_id,purchase_id,year_week
49618,1084,21000,2019_38
49642,1016,21001,2019_38
49674,1009,21002,2019_38
49684,1034,21003,2019_38
49697,1078,21004,2019_38
49866,1289,21005,2019_38
49877,1046,21006,2019_38
49955,1055,21007,2019_38
50042,1055,21008,2019_38
50060,1081,21009,2019_38
50068,1046,21010,2019_38
50093,1046,21011,2019_38
50164,1034,21012,2019_38
50283,1055,21013,2019_38
50351,1034,21014,2019_38
50362,1045,21015,2019_38
50372,1034,21016,2019_38
50527,1114,21017,2019_38
50728,1078,21018,2019_38
50861,1009,21019,2019_38
50871,1046,21020,2019_38
50982,1104,21021,2019_38
50987,1034,21022,2019_38
51071,1046,21023,2019_38
51150,1055,21024,2019_38
51316,1289,21025,2019_38
51326,1034,21026,2019_38
51402,1055,21027,2019_38
51408,1078,21028,2019_38
51412,1047,21029,2019_38
51586,1046,21030,2019_38
51595,1078,21031,2019_38
51615,1289,21032,2019_38
51633,1045,21033,2019_38
51748,1053,21034,2019_38
51810,1289,21035,2019_38
51899,1055,21036,2019_38
51969,1136,21037,2019_38
51974,1039,21038,2019_38
52023,1034,21039,2019_38
52031,1038,21040,2019_38
52060,1080,21041,2019_38
52070,1009,21042,2019_38
52096,1080,21043,2019_38
52161,1009,21044,2019_38
52330,1034,21045,2019_38
52504,1046,21046,2019_38
52573,1009,21047,2019_38
52578,1041,21048,2019_38
52626,1034,21049,2019_39
52686,1153,21050,2019_39
52753,1053,21051,2019_39
52764,1045,21052,2019_39
52774,1032,21053,2019_39
52813,1080,21054,2019_39
52829,1034,21055,2019_39
52941,1034,21056,2019_39
52957,1080,21057,2019_39
52972,1034,21058,2019_40
53160,1009,21059,2019_39
53178,1034,21060,2019_39
53191,1080,21061,2019_39
53293,1045,21062,2019_39
53378,1304,21063,2019_39
53481,1053,21064,2019_39
53556,1287,21065,2019_39
53575,1034,21066,2019_39
53582,1080,21067,2019_39
53602,1009,21068,2019_39
53652,1082,21069,2019_39
53663,1046,21070,2019_39
53671,1045,21071,2019_39
53752,1076,21072,2019_39
53865,1009,21073,2019_39
53883,1009,21074,2019_39
53903,1309,21075,2019_39
53983,1034,21076,2019_39
54040,1030,21077,2019_39
54059,1114,21078,2019_39
54071,1080,21079,2019_39
54131,1034,21080,2019_39
54179,1013,21081,2019_39
54184,1080,21082,2019_39
54197,1043,21083,2019_39
54290,1053,21084,2019_39
54323,1075,21085,2019_39
54473,1009,21086,2019_39
54501,1291,21087,2019_39
54512,1080,21088,2019_39
54571,1080,21089,2019_39
54606,1068,21090,2019_39
54627,1284,21091,2019_39
54675,1291,21092,2019_39
54678,1284,21093,2019_39
54691,1128,21094,2019_39
54733,1080,21095,2019_39
54735,1129,21096,2019_39
54741,1075,21097,2019_39
54749,1080,21098,2019_39
54766,1080,21099,2019_39
54847,1053,21100,2019_39
54879,1117,21101,2019_39
54906,1080,21102,2019_39
54927,1013,21103,2019_39
54938,1041,21104,2019_39
54945,1002,21105,2019_39
55011,1291,21106,2019_39
55053,1002,21107,2019_39
55167,1050,21108,2019_40
55190,1291,21109,2019_39
55207,1034,21110,2019_39
55243,1080,21111,2019_39
55273,1013,21112,2019_39
55337,1038,21113,2019_39
55363,1013,21114,2019_39
55372,1039,21115,2019_39
55412,1284,21116,2019_39
55557,1053,21117,2019_39
55566,1080,21118,2019_39
55630,1284,21119,2019_39
55666,1080,21120,2019_39
55777,1053,21121,2019_40
55785,1044,21122,2019_39
55817,1284,21123,2019_39
55869,1284,21124,2019_39
55900,1034,21125,2019_39
55948,1009,21126,2019_39
55952,1079,21127,2019_39
55980,1034,21128,2019_39
56012,1038,21129,2019_39
56063,1050,21130,2019_39
56090,1009,21131,2019_39
56172,1284,21132,2019_39
56199,1017,21133,2019_39
56214,1034,21134,2019_39
56229,1034,21135,2019_39
56256,1284,21136,2019_39
56385,1034,21137,2019_39
56423,1024,21138,2019_39
56463,1047,21139,2019_39
56668,1041,21140,2019_39
56761,1050,21141,2019_39
56771,1013,21142,2019_39
56951,1034,21143,2019_39
56976,1130,21144,2019_39
56981,1038,21145,2019_39
57000,1034,21146,2019_39
57011,1043,21147,2019_39
57020,1306,21148,2019_39
57041,1034,21149,2019_39
57123,1146,21150,2019_39
57134,1080,21151,2019_39
57296,1045,21152,2019_39
57314,1034,21153,2019_39
57318,1041,21154,2019_39
57437,1034,21155,2019_39
57761,1080,21156,2019_39
57896,1081,21157,2019_39
57928,1045,21158,2019_39
57982,1045,21159,2019_39
58002,1034,21160,2019_39
58028,1009,21161,2019_39
58037,1080,21162,2019_39
58251,1034,21163,2019_39
58262,1080,21164,2019_39
58295,1050,21165,2019_39
58365,1044,21166,2019_39
58699,1017,21167,2019_39
58729,1045,21168,2019_39
58782,1017,21169,2019_39
59110,1291,21170,2019_39
59224,1009,21171,2019_39
59364,1038,21172,2019_40
59392,1038,21173,2019_40
59405,1030,21174,2019_40
59532,1012,21175,2019_40
59634,1046,21176,2019_40
59688,1041,21177,2019_40
59693,1040,21178,2019_40
59704,1034,21179,2019_40
59826,1038,21180,2019_40
59847,1080,21181,2019_40
59859,1013,21182,2019_40
59884,1291,21183,2019_40
59942,1050,21184,2019_40
60015,1038,21185,2019_40
60024,1041,21186,2019_40
60050,1291,21187,2019_40
60132,1043,21188,2019_40
60141,1080,21189,2019_40
60151,1038,21190,2019_40
60164,1013,21191,2019_40
60192,1013,21192,2019_40
60201,1041,21193,2019_40
60240,1291,21194,2019_40
60266,1004,21195,2019_40
60276,1041,21196,2019_40
60289,1007,21197,2019_40
60386,1080,21198,2019_40
60460,1103,21199,2019_40
60577,1068,21200,2019_40
60640,1291,21201,2019_40
60650,1080,21202,2019_40
60669,1080,21203,2019_40
60695,1291,21204,2019_40
60736,1068,21205,2019_40
60874,1299,21206,2019_40
60886,1285,21207,2019_40
60899,1291,21208,2019_40
60930,1291,21209,2019_40
60938,1080,21210,2019_40
60945,1047,21211,2019_40
60952,1044,21212,2019_40
60984,1013,21213,2019_40
61045,1287,21214,2019_40
61070,1087,21215,2019_40
61228,1292,21216,2019_40
61233,1080,21217,2019_40
61306,1013,21218,2019_40
61310,1013,21219,2019_40
61452,1080,21220,2019_40
61461,1041,21221,2019_40
61476,1047,21222,2019_40
61488,1080,21223,2019_40
61507,1038,21224,2019_40
61518,1041,21225,2019_40
61531,1039,21226,2019_40
61557,1013,21227,2019_40
61574,1041,21228,2019_40
61646,1038,21229,2019_40
61653,1038,21230,2019_40
61666,1130,21231,2019_40
61676,1291,21232,2019_40
61866,1039,21233,2019_40
61899,1134,21234,2019_40
61925,1291,21235,2019_40
61970,1088,21236,2019_40
61977,1041,21237,2019_40
61986,1080,21238,2019_40
62018,1013,21239,2019_40
62118,1284,21240,2019_40
62158,1038,21241,2019_40
62180,1041,21242,2019_40
62182,1047,21243,2019_40
62195,1038,21244,2019_40
62275,1013,21245,2019_40
62282,1069,21246,2019_40
62288,1002,21247,2019_40
62426,1002,21248,2019_40
62432,1003,21249,2019_40
62487,1292,21250,2019_40
62515,1291,21251,2019_40
62535,1291,21252,2019_40
62552,1291,21253,2019_40
62660,1080,21254,2019_40
62666,1017,21255,2019_40
62673,1081,21256,2019_40
62818,1080,21257,2019_40
62841,1041,21258,2019_40
62995,1291,21259,2019_40
63105,1038,21260,2019_40
63115,1308,21261,2019_40
63149,1036,21262,2019_40
63160,1041,21263,2019_40
63205,1050,21264,2019_40
63258,1291,21265,2019_40
63263,1080,21266,2019_40
63373,1291,21267,2019_40
63405,1291,21268,2019_40
63413,1041,21269,2019_40
63470,1013,21270,2019_40
63498,1080,21271,2019_40
63560,1013,21272,2019_40
63591,1054,21273,2019_40
63595,1065,21274,2019_40
63684,1041,21275,2019_40
63729,1041,21276,2019_40
63852,1080,21277,2019_40
63971,1038,21278,2019_40
63999,1013,21279,2019_40
64026,1080,21280,2019_40
64041,1041,21281,2019_40
64069,1291,21282,2019_40
64076,1309,21283,2019_40
64101,1013,21284,2019_40
64145,1080,21285,2019_40
64169,1038,21286,2019_40
64254,1079,21287,2019_40
64288,1080,21288,2019_40
64294,1003,21289,2019_40
64430,1050,21290,2019_40
64449,1038,21291,2019_40
64454,1041,21292,2019_40
64469,1080,21293,2019_40
64475,1034,21294,2019_40
64620,1041,21295,2019_40
64650,1291,21296,2019_40
64659,1080,21297,2019_40
64682,1013,21298,2019_40
64723,1048,21299,2019_40
64829,1013,21300,2019_40
64844,1013,21301,2019_40
64883,1015,21302,2019_40
64885,1042,21303,2019_40
64926,1013,21304,2019_40
64934,1041,21305,2019_40
64941,1080,21306,2019_40
65012,1004,21307,2019_40
65022,1042,21308,2019_40
65080,1048,21309,2019_40
65088,1042,21310,2019_40
65104,1292,21311,2019_40
65125,1013,21312,2019_40
65155,1013,21313,2019_40
65171,1041,21314,2019_40
65218,1102,21315,2019_40
65240,1042,21316,2019_40
65283,1013,21317,2019_40
65315,1291,21318,2019_40
65387,1080,21319,2019_41
65447,1042,21320,2019_41
65453,1080,21321,2019_41
65461,1064,21322,2019_41
65599,1004,21323,2019_41
65746,1048,21324,2019_41
65773,1068,21325,2019_41
65802,1292,21326,2019_41
65807,1042,21327,2019_41
65827,1034,21328,2019_41
65903,1042,21329,2019_41
66042,1292,21330,2019_41
66060,1305,21331,2019_41
66071,1080,21332,2019_41
66085,1017,21333,2019_41
66132,1046,21334,2019_41
66228,1048,21335,2019_42
66240,1010,21336,2019_41
66253,1042,21337,2019_41
66266,1042,21338,2019_41
66274,1308,21339,2019_41
66284,1045,21340,2019_41
66354,1048,21341,2019_41
66363,1042,21342,2019_41
66387,1291,21343,2019_41
66397,1039,21344,2019_41
66421,1042,21345,2019_41
66440,1036,21346,2019_41
66541,1048,21347,2019_41
66565,1127,21348,2019_41
66615,1080,21349,2019_41
66788,1048,21350,2019_41
66905,1048,21351,2019_41
66922,1042,21352,2019_41
66990,1080,21353,2019_41
67011,1292,21354,2019_41
67118,1048,21355,2019_41
67153,1036,21356,2019_41
67285,1042,21357,2019_41
67295,1080,21358,2019_41
67382,1292,21359,2019_41
67393,1080,21360,2019_41
67423,1046,21361,2019_41
67432,1078,21362,2019_41
67466,1042,21363,2019_41
67507,1036,21364,2019_41
67613,1048,21365,2019_41
67727,1080,21366,2019_41
67763,1080,21367,2019_41
67771,1080,21368,2019_41
67818,1042,21369,2019_41
67829,1036,21370,2019_41
67873,1048,21371,2019_41
67907,1291,21372,2019_41
67936,1040,21373,2019_41
67998,1055,21374,2019_41
68003,1040,21375,2019_41
68006,1287,21376,2019_41
68008,1047,21377,2019_41
68039,1292,21378,2019_41
68059,1080,21379,2019_41
68241,1048,21380,2019_41
68319,1048,21381,2019_41
68347,1292,21382,2019_41
68375,1004,21383,2019_41
68426,1036,21384,2019_41
68496,1044,21385,2019_41
68557,1080,21386,2019_41
68571,1299,21387,2019_41
68623,1292,21388,2019_41
68631,1042,21389,2019_41
68763,1048,21390,2019_41
68781,1080,21391,2019_41
68791,1042,21392,2019_41
68910,1048,21393,2019_42
68929,1036,21394,2019_41
68938,1036,21395,2019_41
68964,1292,21396,2019_41
68975,1080,21397,2019_41
68984,1068,21398,2019_41
69002,1292,21399,2019_41
69013,1080,21400,2019_41
69089,1048,21401,2019_41
69098,1046,21402,2019_41
69117,1080,21403,2019_41
69120,1077,21404,2019_41
69186,1048,21405,2019_41
69233,1004,21406,2019_41
69235,1046,21407,2019_41
69369,1080,21408,2019_41
69383,1098,21409,2019_41
69441,1064,21410,2019_41
69517,1127,21411,2019_41
69535,1292,21412,2019_41
69576,1080,21413,2019_41
69623,1046,21414,2019_41
69658,1004,21415,2019_41
69676,1296,21416,2019_41
69691,1036,21417,2019_41
69731,1306,21418,2019_41
69744,1036,21419,2019_41
69794,1042,21420,2019_41
69803,1080,21421,2019_41
69832,1005,21422,2019_41
69876,1004,21423,2019_41
69972,1042,21424,2019_41
70010,1042,21425,2019_41
70039,1042,21426,2019_41
70121,1081,21427,2019_41
70221,1048,21428,2019_41
70286,1111,21429,2019_41
70297,1042,21430,2019_41
70352,1080,21431,2019_41
70358,1043,21432,2019_41
70460,1042,21433,2019_41
70490,1037,21434,2019_41
70541,1005,21435,2019_41
70556,1291,21436,2019_41
70678,1081,21437,2019_41
70695,1034,21438,2019_41
70811,1291,21439,2019_41
70876,1081,21440,2019_41
70887,1080,21441,2019_41
70967,1048,21442,2019_41
71070,1048,21443,2019_41
71140,1291,21444,2019_41
71161,1078,21445,2019_41
71164,1046,21446,2019_41
71188,1048,21447,2019_41
71212,1004,21448,2019_41
71337,1048,21449,2019_42
71402,1005,21450,2019_42
71428,1046,21451,2019_42
71434,1044,21452,2019_42
71450,1046,21453,2019_42
71466,1034,21454,2019_42
71483,1291,21455,2019_42
71516,1078,21456,2019_42
71531,1005,21457,2019_42
71559,1005,21458,2019_42
71592,1005,21459,2019_42
71596,1042,21460,2019_42
71619,1005,21461,2019_42
71649,1005,21462,2019_42
71657,1034,21463,2019_42
71733,1048,21464,2019_42
71758,1291,21465,2019_42
71786,1291,21466,2019_42
71811,1048,21467,2019_42
71840,1005,21468,2019_42
71900,1287,21469,2019_42
71907,1043,21470,2019_42
71926,1034,21471,2019_42
71953,1291,21472,2019_42
71963,1078,21473,2019_42
71991,1005,21474,2019_42
72104,1080,21475,2019_42
72124,1129,21476,2019_42
72154,1291,21477,2019_42
72159,1034,21478,2019_42
72165,1046,21479,2019_42
72199,1080,21480,2019_42
72343,1048,21481,2019_42
72348,1130,21482,2019_42
72352,1002,21483,2019_42
72422,1046,21484,2019_42
72436,1034,21485,2019_42
72446,1030,21486,2019_42
72466,1005,21487,2019_42
72483,1013,21488,2019_42
72486,1034,21489,2019_42
72577,1048,21490,2019_42
72607,1034,21491,2019_42
72650,1005,21492,2019_42
72655,1034,21493,2019_42
72706,1005,21494,2019_42
72713,1046,21495,2019_42
72774,1048,21496,2019_42
72777,1080,21497,2019_42
72828,1291,21498,2019_42
72926,1153,21499,2019_42
73022,1005,21500,2019_42
73032,1078,21501,2019_42
73061,1291,21502,2019_42
73085,1031,21503,2019_42
73109,1034,21504,2019_42
73186,1081,21505,2019_42
73192,1046,21506,2019_42
73219,1030,21507,2019_42
73241,1005,21508,2019_42
73260,1034,21509,2019_42
73275,1291,21510,2019_42
73315,1046,21511,2019_42
73389,1064,21512,2019_42
73430,1005,21513,2019_42
73438,1042,21514,2019_42
73491,1048,21515,2019_42
73504,1081,21516,2019_42
73566,1048,21517,2019_42
73604,1059,21518,2019_42
73636,1005,21519,2019_42
73732,1055,21520,2019_42
73774,1034,21521,2019_42
73800,1291,21522,2019_42
73824,1291,21523,2019_42
73880,1078,21524,2019_42
73958,1048,21525,2019_42
73992,1005,21526,2019_42
74091,1048,21527,2019_42
74121,1005,21528,2019_42
74140,1130,21529,2019_42
74171,1291,21530,2019_42
74263,1048,21531,2019_42
74336,1291,21532,2019_42
74386,1291,21533,2019_42
74403,1005,21534,2019_42
74544,1291,21535,2019_42
74561,1034,21536,2019_42
74571,1034,21537,2019_42
74682,1048,21538,2019_42
74687,1034,21539,2019_42
74765,1030,21540,2019_42
74775,1046,21541,2019_42
74802,1291,21542,2019_42
74810,1047,21543,2019_42
74843,1135,21544,2019_42
74880,1034,21545,2019_42
74903,1034,21546,2019_42
74909,1040,21547,2019_42
74918,1034,21548,2019_42
74946,1291,21549,2019_42
74957,1291,21550,2019_42
75001,1025,21551,2019_42
75018,1005,21552,2019_42
75085,1048,21553,2019_42
75096,1078,21554,2019_42
75152,1048,21555,2019_42
75186,1048,21556,2019_42
75245,1005,21557,2019_42
75350,1048,21558,2019_42
75354,1081,21559,2019_42
75408,1055,21560,2019_42
75433,1291,21561,2019_42
75526,1048,21562,2019_42
75556,1291,21563,2019_42
75651,1048,21564,2019_42
75685,1005,21565,2019_42
75725,1291,21566,2019_42
75794,1048,21567,2019_42
75802,1005,21568,2019_42
75831,1005,21569,2019_42
75835,1003,21570,2019_42
75856,1291,21571,2019_42
75863,1046,21572,2019_42
75876,1287,21573,2019_42
75889,1291,21574,2019_42
75911,1291,21575,2019_42
75947,1291,21576,2019_42
75987,1005,21577,2019_42
76003,1034,21578,2019_42
76038,1034,21579,2019_42
76046,1047,21580,2019_42
76133,1055,21581,2019_42
76141,1030,21582,2019_42
76147,1047,21583,2019_42
76157,1015,21584,2019_42
76160,1081,21585,2019_42
76180,1021,21586,2019_42
76191,1291,21587,2019_42
76193,1047,21588,2019_42
76205,1034,21589,2019_42
76249,1034,21590,2019_42
76260,1068,21591,2019_42
76276,1291,21592,2019_42
76307,1005,21593,2019_42
76361,1291,21594,2019_42
76380,1010,21595,2019_42
76416,1005,21596,2019_42
76571,1048,21597,2019_42
76589,1044,21598,2019_42
76627,1047,21599,2019_42
76775,1005,21600,2019_42
76789,1078,21601,2019_42
76801,1034,21602,2019_42
76827,1291,21603,2019_42
76870,1078,21604,2019_42
76878,1078,21605,2019_42
76959,1005,21606,2019_42
76978,1034,21607,2019_42
77013,1291,21608,2019_42
77055,1165,21609,2019_42
77113,1034,21610,2019_42
77162,1046,21611,2019_42
77257,1048,21612,2019_42
77264,1034,21613,2019_42
77290,1041,21614,2019_42
77315,1291,21615,2019_42
77345,1034,21616,2019_42
77385,1291,21617,2019_42
77424,1005,21618,2019_42
77473,1291,21619,2019_42
77498,1005,21620,2019_42
77502,1017,21621,2019_42
77560,1081,21622,2019_42
77604,1048,21623,2019_42
77720,1034,21624,2019_42
77758,1291,21625,2019_42
77768,1046,21626,2019_42
77819,1005,21627,2019_42
77876,1048,21628,2019_42
77889,1005,21629,2019_42
77919,1034,21630,2019_42
78021,1081,21631,2019_42
78034,1034,21632,2019_42
78036,1080,21633,2019_42
78049,1034,21634,2019_42
78072,1065,21635,2019_42
78076,1002,21636,2019_42
78101,1005,21637,2019_42
78104,1003,21638,2019_42
78123,1046,21639,2019_42
78192,1048,21640,2019_42
78198,1076,21641,2019_42
78225,1030,21642,2019_42
78271,1291,21643,2019_42
78281,1046,21644,2019_42
78344,1291,21645,2019_42
78477,1287,21646,2019_43
78484,1081,21647,2019_43
78497,1047,21648,2019_43
78506,1047,21649,2019_43
78518,1081,21650,2019_43
78547,1013,21651,2019_43
78551,1080,21652,2019_43
78565,1288,21653,2019_43
78624,1288,21654,2019_43
78726,1055,21655,2019_43
78748,1030,21656,2019_43
78813,1055,21657,2019_43
78910,1081,21658,2019_43
78930,1288,21659,2019_43
78959,1013,21660,2019_43
79027,1084,21661,2019_43
79062,1013,21662,2019_43
79131,1055,21663,2019_43
79244,1055,21664,2019_44
79251,1044,21665,2019_43
79405,1152,21666,2019_43
79480,1055,21667,2019_43
79608,1002,21668,2019_43
79622,1030,21669,2019_43
79737,1081,21670,2019_43
79775,1015,21671,2019_43
79787,1310,21672,2019_43
79834,1047,21673,2019_43
79867,1030,21674,2019_43
79925,1047,21675,2019_43
80070,1046,21676,2019_43
80181,1081,21677,2019_43
80205,1066,21678,2019_43
80267,1055,21679,2019_43
80283,1030,21680,2019_43
80300,1013,21681,2019_43
80328,1039,21682,2019_43
80354,1285,21683,2019_43
80464,1043,21684,2019_43
80484,1047,21685,2019_43
80510,1013,21686,2019_43
80551,1047,21687,2019_43
80555,1028,21688,2019_43
80576,1013,21689,2019_43
80682,1055,21690,2019_43
80684,1084,21691,2019_43
80766,1057,21692,2019_43
80776,1081,21693,2019_43
80786,1047,21694,2019_43
80882,1055,21695,2019_43
80905,1013,21696,2019_43
80988,1044,21697,2019_43
81015,1037,21698,2019_43
81018,1080,21699,2019_43
81029,1047,21700,2019_43
81061,1013,21701,2019_43
81077,1288,21702,2019_43
81105,1054,21703,2019_43
81187,1055,21704,2019_43
81426,1013,21705,2019_43
81460,1013,21706,2019_43
81520,1030,21707,2019_43
81553,1013,21708,2019_43
81655,1055,21709,2019_43
81748,1160,21710,2019_43
81751,1025,21711,2019_43
81767,1081,21712,2019_43
81817,1030,21713,2019_43
81835,1051,21714,2019_43
81883,1081,21715,2019_43
81904,1084,21716,2019_43
82109,1048,21717,2019_43
82142,1013,21718,2019_43
82208,1136,21719,2019_43
82226,1030,21720,2019_43
82262,1288,21721,2019_43
82275,1081,21722,2019_43
82303,1081,21723,2019_43
82375,1055,21724,2019_43
82396,1091,21725,2019_43
82412,1047,21726,2019_43
82477,1013,21727,2019_43
82484,1081,21728,2019_43
82493,1081,21729,2019_43
82557,1013,21730,2019_43
82608,1030,21731,2019_43
82645,1013,21732,2019_43
82685,1288,21733,2019_43
82799,1055,21734,2019_43
82878,1055,21735,2019_43
82887,1013,21736,2019_43
82910,1080,21737,2019_43
83012,1055,21738,2019_43
83014,1306,21739,2019_43
83030,1030,21740,2019_43
83033,1002,21741,2019_43
83080,1030,21742,2019_43
83246,1287,21743,2019_43
83283,1013,21744,2019_43
83325,1030,21745,2019_43
83372,1013,21746,2019_43
83386,1047,21747,2019_43
83403,1030,21748,2019_43
83480,1030,21749,2019_43
83489,1047,21750,2019_43
83662,1030,21751,2019_43
83802,1030,21752,2019_43
83815,1013,21753,2019_43
83817,1002,21754,2019_43
83859,1081,21755,2019_43
83867,1047,21756,2019_43
83880,1024,21757,2019_43
83897,1030,21758,2019_43
83915,1288,21759,2019_43
83918,1084,21760,2019_43
83925,1040,21761,2019_43
83929,1043,21762,2019_43
83989,1288,21763,2019_44
84093,1057,21764,2019_44
84115,1030,21765,2019_44
84202,1057,21766,2019_44
84210,1075,21767,2019_44
84349,1110,21768,2019_44
84356,1042,21769,2019_44
84359,1040,21770,2019_44
84478,1044,21771,2019_44
84578,1013,21772,2019_44
84590,1044,21773,2019_44
84620,1030,21774,2019_44
84648,1079,21775,2019_44
84670,1044,21776,2019_44
84750,1057,21777,2019_44
84753,1075,21778,2019_44
84764,1044,21779,2019_44
84874,1030,21780,2019_44
84938,1002,21781,2019_44
85072,1002,21782,2019_44
85102,1288,21783,2019_44
85244,1013,21784,2019_44
85281,1075,21785,2019_44
85297,1030,21786,2019_44
85305,1044,21787,2019_44
85372,1044,21788,2019_44
85425,1310,21789,2019_44
85451,1002,21790,2019_44
85460,1075,21791,2019_44
85469,1068,21792,2019_44
85539,1030,21793,2019_44
85542,1299,21794,2019_44
85554,1075,21795,2019_44
85589,1013,21796,2019_44
85603,1284,21797,2019_44
85795,1075,21798,2019_44
85804,1013,21799,2019_44
85877,1057,21800,2019_44
86046,1057,21801,2019_44
86056,1045,21802,2019_44
86292,1092,21803,2019_44
86332,1002,21804,2019_44
86378,1013,21805,2019_44
86419,1030,21806,2019_44
86429,1002,21807,2019_44
86474,1084,21808,2019_44
86499,1033,21809,2019_44
